year,month,day,hour,minute,second,angle_x,angle_y,angle_z,dt
2013,4,20,14,3,58.0,-43.229,-32.007,0.0,2013-04-20 14:03:58
2013,4,20,14,3,59.0,-43.219,-32.358,0.0,2013-04-20 14:03:59
2013,4,20,14,4,0.0,-43.208,-32.705,0.0,2013-04-20 14:04:00
2013,4,20,14,4,1.0,-43.197,-33.049,0.0,2013-04-20 14:04:01
2013,4,20,14,4,2.0,-43.186,-33.39,0.0,2013-04-20 14:04:02
2013,4,20,14,4,3.0,-43.174,-33.727,0.0,2013-04-20 14:04:03
2013,4,20,14,4,4.0,-43.162,-34.061,0.0,2013-04-20 14:04:04
2013,4,20,14,4,5.0,-43.149,-34.391,0.0,2013-04-20 14:04:05
2013,4,20,14,4,6.0,-43.136,-34.718,0.0,2013-04-20 14:04:06
2013,4,20,14,4,7.0,-43.123,-35.042,0.0,2013-04-20 14:04:07
2013,4,20,14,4,8.0,-43.11,-35.362,0.0,2013-04-20 14:04:08
2013,4,20,14,4,9.0,-43.096,-35.679,0.0,2013-04-20 14:04:09
2013,4,20,14,4,10.0,-43.081,-35.993,0.0,2013-04-20 14:04:10
2013,4,20,14,4,11.0,-43.067,-36.304,0.0,2013-04-20 14:04:11
2013,4,20,14,4,12.0,-43.052,-36.611,0.0,2013-04-20 14:04:12
2013,4,20,14,4,13.0,-43.036,-36.915,0.0,2013-04-20 14:04:13
2013,4,20,14,4,14.0,-43.021,-37.216,0.0,2013-04-20 14:04:14
2013,4,20,14,4,15.0,-43.005,-37.514,0.0,2013-04-20 14:04:15
2013,4,20,14,4,16.0,-42.988,-37.808,0.0,2013-04-20 14:04:16
2013,4,20,14,4,17.0,-42.971,-38.1,0.0,2013-04-20 14:04:17
2013,4,20,14,4,18.0,-42.954,-38.388,0.0,2013-04-20 14:04:18
2013,4,20,14,4,19.0,-42.937,-38.674,0.0,2013-04-20 14:04:19
2013,4,20,14,4,20.0,-42.919,-38.956,0.0,2013-04-20 14:04:20
2013,4,20,14,4,21.0,-42.901,-39.235,0.0,2013-04-20 14:04:21
2013,4,20,14,4,22.0,-42.883,-39.512,0.0,2013-04-20 14:04:22
2013,4,20,14,4,23.0,-42.864,-39.785,0.0,2013-04-20 14:04:23
2013,4,20,14,4,24.0,-42.845,-40.056,0.0,2013-04-20 14:04:24
2013,4,20,14,4,25.0,-42.825,-40.324,0.0,2013-04-20 14:04:25
2013,4,20,14,4,26.0,-42.806,-40.588,0.0,2013-04-20 14:04:26
2013,4,20,14,4,27.0,-42.785,-40.85,0.0,2013-04-20 14:04:27
2013,4,20,14,4,28.0,-42.765,-41.11,0.0,2013-04-20 14:04:28
2013,4,20,14,4,29.0,-42.744,-41.366,0.0,2013-04-20 14:04:29
2013,4,20,14,4,30.0,-42.723,-41.62,0.0,2013-04-20 14:04:30
2013,4,20,14,4,31.0,-42.702,-41.871,0.0,2013-04-20 14:04:31
2013,4,20,14,4,32.0,-42.68,-42.119,0.0,2013-04-20 14:04:32
2013,4,20,14,4,33.0,-42.658,-42.364,0.0,2013-04-20 14:04:33
2013,4,20,14,4,34.0,-42.636,-42.607,0.0,2013-04-20 14:04:34
2013,4,20,14,4,35.0,-42.613,-42.848,0.0,2013-04-20 14:04:35
2013,4,20,14,4,36.0,-42.59,-43.085,0.0,2013-04-20 14:04:36
2013,4,20,14,4,37.0,-42.567,-43.321,0.0,2013-04-20 14:04:37
2013,4,20,14,4,38.0,-42.543,-43.553,0.0,2013-04-20 14:04:38
2013,4,20,14,4,39.0,-42.519,-43.783,0.0,2013-04-20 14:04:39
2013,4,20,14,4,40.0,-42.495,-44.011,0.0,2013-04-20 14:04:40
2013,4,20,14,4,41.0,-42.47,-44.236,0.0,2013-04-20 14:04:41
2013,4,20,14,4,42.0,-42.445,-44.459,0.0,2013-04-20 14:04:42
2013,4,20,14,4,43.0,-42.42,-44.68,0.0,2013-04-20 14:04:43
2013,4,20,14,4,44.0,-42.395,-44.898,0.0,2013-04-20 14:04:44
2013,4,20,14,4,44.473,-42.382,-45.0,0.0,2013-04-20 14:04:44
2013,4,20,6,13,34.955,45.0,-40.15,0.0,2013-04-20 06:13:34
2013,4,20,6,13,35.0,44.998,-40.162,0.0,2013-04-20 06:13:35
2013,4,20,6,13,36.0,44.944,-40.434,0.0,2013-04-20 06:13:36
2013,4,20,6,13,37.0,44.89,-40.703,0.0,2013-04-20 06:13:37
2013,4,20,6,13,38.0,44.836,-40.97,0.0,2013-04-20 06:13:38
2013,4,20,6,13,39.0,44.782,-41.235,0.0,2013-04-20 06:13:39
2013,4,20,6,13,40.0,44.727,-41.497,0.0,2013-04-20 06:13:40
2013,4,20,6,13,41.0,44.672,-41.756,0.0,2013-04-20 06:13:41
2013,4,20,6,13,42.0,44.616,-42.013,0.0,2013-04-20 06:13:42
2013,4,20,6,13,43.0,44.56,-42.267,0.0,2013-04-20 06:13:43
2013,4,20,6,13,44.0,44.504,-42.519,0.0,2013-04-20 06:13:44
2013,4,20,6,13,45.0,44.448,-42.769,0.0,2013-04-20 06:13:45
2013,4,20,6,13,46.0,44.391,-43.016,0.0,2013-04-20 06:13:46
2013,4,20,6,13,47.0,44.334,-43.26,0.0,2013-04-20 06:13:47
2013,4,20,6,13,48.0,44.276,-43.503,0.0,2013-04-20 06:13:48
2013,4,20,6,13,49.0,44.219,-43.743,0.0,2013-04-20 06:13:49
2013,4,20,6,13,50.0,44.161,-43.98,0.0,2013-04-20 06:13:50
2013,4,20,6,13,51.0,44.102,-44.216,0.0,2013-04-20 06:13:51
2013,4,20,6,13,52.0,44.044,-44.449,0.0,2013-04-20 06:13:52
2013,4,20,6,13,53.0,43.985,-44.679,0.0,2013-04-20 06:13:53
2013,4,20,6,13,54.0,43.925,-44.908,0.0,2013-04-20 06:13:54
2013,4,20,6,13,54.407,43.901,-45.0,0.0,2013-04-20 06:13:54
2013,4,20,19,48,10.9,-33.978,45.0,0.0,2013-04-20 19:48:10
2013,4,20,19,48,11.0,-33.978,44.975,0.0,2013-04-20 19:48:11
2013,4,20,19,48,12.0,-33.988,44.721,0.0,2013-04-20 19:48:12
2013,4,20,19,48,13.0,-33.996,44.465,0.0,2013-04-20 19:48:13
2013,4,20,19,48,14.0,-34.005,44.205,0.0,2013-04-20 19:48:14
2013,4,20,19,48,15.0,-34.013,43.942,0.0,2013-04-20 19:48:15
2013,4,20,19,48,16.0,-34.021,43.675,0.0,2013-04-20 19:48:16
2013,4,20,19,48,17.0,-34.028,43.405,0.0,2013-04-20 19:48:17
2013,4,20,19,48,18.0,-34.035,43.132,0.0,2013-04-20 19:48:18
2013,4,20,19,48,19.0,-34.042,42.856,0.0,2013-04-20 19:48:19
2013,4,20,19,48,20.0,-34.049,42.576,0.0,2013-04-20 19:48:20
2013,4,20,19,48,21.0,-34.055,42.293,0.0,2013-04-20 19:48:21
2013,4,20,19,48,22.0,-34.061,42.006,0.0,2013-04-20 19:48:22
2013,4,20,19,48,23.0,-34.066,41.715,0.0,2013-04-20 19:48:23
2013,4,20,19,48,24.0,-34.071,41.421,0.0,2013-04-20 19:48:24
2013,4,20,19,48,25.0,-34.076,41.123,0.0,2013-04-20 19:48:25
2013,4,20,19,48,26.0,-34.081,40.821,0.0,2013-04-20 19:48:26
2013,4,20,19,48,27.0,-34.085,40.516,0.0,2013-04-20 19:48:27
2013,4,20,19,48,28.0,-34.089,40.207,0.0,2013-04-20 19:48:28
2013,4,20,19,48,29.0,-34.092,39.894,0.0,2013-04-20 19:48:29
2013,4,20,19,48,30.0,-34.095,39.577,0.0,2013-04-20 19:48:30
2013,4,20,19,48,31.0,-34.098,39.257,0.0,2013-04-20 19:48:31
2013,4,20,19,48,32.0,-34.1,38.932,0.0,2013-04-20 19:48:32
2013,4,20,19,48,33.0,-34.102,38.603,0.0,2013-04-20 19:48:33
2013,4,20,19,48,34.0,-34.104,38.271,0.0,2013-04-20 19:48:34
2013,4,20,19,48,35.0,-34.105,37.934,0.0,2013-04-20 19:48:35
2013,4,20,19,48,36.0,-34.106,37.593,0.0,2013-04-20 19:48:36
2013,4,20,19,48,37.0,-34.107,37.248,0.0,2013-04-20 19:48:37
2013,4,20,19,48,38.0,-34.107,36.899,0.0,2013-04-20 19:48:38
2013,4,20,19,48,39.0,-34.107,36.545,0.0,2013-04-20 19:48:39
2013,4,20,19,48,40.0,-34.107,36.187,0.0,2013-04-20 19:48:40
2013,4,20,19,48,41.0,-34.106,35.825,0.0,2013-04-20 19:48:41
2013,4,20,19,48,42.0,-34.105,35.459,0.0,2013-04-20 19:48:42
2013,4,20,19,48,43.0,-34.103,35.088,0.0,2013-04-20 19:48:43
2013,4,20,19,48,44.0,-34.102,34.713,0.0,2013-04-20 19:48:44
2013,4,20,19,48,45.0,-34.099,34.333,0.0,2013-04-20 19:48:45
2013,4,20,19,48,46.0,-34.097,33.949,0.0,2013-04-20 19:48:46
2013,4,20,19,48,47.0,-34.094,33.56,0.0,2013-04-20 19:48:47
2013,4,20,19,48,48.0,-34.09,33.167,0.0,2013-04-20 19:48:48
2013,4,20,19,48,49.0,-34.087,32.769,0.0,2013-04-20 19:48:49
2013,4,20,19,48,50.0,-34.083,32.366,0.0,2013-04-20 19:48:50
2013,4,20,19,48,51.0,-34.078,31.959,0.0,2013-04-20 19:48:51
2013,4,20,19,48,52.0,-34.074,31.547,0.0,2013-04-20 19:48:52
2013,4,20,19,48,53.0,-34.068,31.131,0.0,2013-04-20 19:48:53
2013,4,20,19,48,54.0,-34.063,30.709,0.0,2013-04-20 19:48:54
2013,4,20,19,48,55.0,-34.057,30.283,0.0,2013-04-20 19:48:55
2013,4,20,19,48,56.0,-34.051,29.852,0.0,2013-04-20 19:48:56
2013,4,20,19,48,57.0,-34.044,29.417,0.0,2013-04-20 19:48:57
2013,4,20,19,48,58.0,-34.037,28.976,0.0,2013-04-20 19:48:58
2013,4,20,19,48,59.0,-34.03,28.531,0.0,2013-04-20 19:48:59
2013,4,20,19,49,0.0,-34.022,28.081,0.0,2013-04-20 19:49:00
2013,4,20,19,49,1.0,-34.014,27.626,0.0,2013-04-20 19:49:01
2013,4,20,19,49,2.0,-34.005,27.167,0.0,2013-04-20 19:49:02
2013,4,20,19,49,3.0,-33.996,26.702,0.0,2013-04-20 19:49:03
2013,4,20,19,49,4.0,-33.987,26.233,0.0,2013-04-20 19:49:04
2013,4,20,19,49,5.0,-33.977,25.759,0.0,2013-04-20 19:49:05
2013,4,20,19,49,6.0,-33.967,25.28,0.0,2013-04-20 19:49:06
2013,4,20,19,49,7.0,-33.957,24.796,0.0,2013-04-20 19:49:07
2013,4,20,19,49,8.0,-33.946,24.307,0.0,2013-04-20 19:49:08
2013,4,20,19,49,9.0,-33.935,23.814,0.0,2013-04-20 19:49:09
2013,4,20,19,49,10.0,-33.923,23.316,0.0,2013-04-20 19:49:10
2013,4,20,19,49,11.0,-33.911,22.813,0.0,2013-04-20 19:49:11
2013,4,20,19,49,12.0,-33.899,22.305,0.0,2013-04-20 19:49:12
2013,4,20,19,49,13.0,-33.886,21.793,0.0,2013-04-20 19:49:13
2013,4,20,19,49,14.0,-33.873,21.276,0.0,2013-04-20 19:49:14
2013,4,20,19,49,15.0,-33.859,20.755,0.0,2013-04-20 19:49:15
2013,4,20,19,49,16.0,-33.846,20.228,0.0,2013-04-20 19:49:16
2013,4,20,19,49,17.0,-33.831,19.698,0.0,2013-04-20 19:49:17
2013,4,20,19,49,18.0,-33.817,19.163,0.0,2013-04-20 19:49:18
2013,4,20,19,49,19.0,-33.802,18.623,0.0,2013-04-20 19:49:19
2013,4,20,19,49,20.0,-33.786,18.079,0.0,2013-04-20 19:49:20
2013,4,20,19,49,21.0,-33.77,17.531,0.0,2013-04-20 19:49:21
2013,4,20,19,49,22.0,-33.754,16.978,0.0,2013-04-20 19:49:22
2013,4,20,19,49,23.0,-33.738,16.422,0.0,2013-04-20 19:49:23
2013,4,20,19,49,24.0,-33.721,15.861,0.0,2013-04-20 19:49:24
2013,4,20,19,49,25.0,-33.703,15.296,0.0,2013-04-20 19:49:25
2013,4,20,19,49,26.0,-33.685,14.727,0.0,2013-04-20 19:49:26
2013,4,20,19,49,27.0,-33.667,14.155,0.0,2013-04-20 19:49:27
2013,4,20,19,49,28.0,-33.649,13.579,0.0,2013-04-20 19:49:28
2013,4,20,19,49,29.0,-33.63,12.999,0.0,2013-04-20 19:49:29
2013,4,20,19,49,30.0,-33.61,12.415,0.0,2013-04-20 19:49:30
2013,4,20,19,49,31.0,-33.591,11.828,0.0,2013-04-20 19:49:31
2013,4,20,19,49,32.0,-33.571,11.238,0.0,2013-04-20 19:49:32
2013,4,20,19,49,33.0,-33.55,10.645,0.0,2013-04-20 19:49:33
2013,4,20,19,49,34.0,-33.529,10.048,0.0,2013-04-20 19:49:34
2013,4,20,19,49,35.0,-33.508,9.449,0.0,2013-04-20 19:49:35
2013,4,20,19,49,36.0,-33.486,8.847,0.0,2013-04-20 19:49:36
2013,4,20,19,49,37.0,-33.464,8.242,0.0,2013-04-20 19:49:37
2013,4,20,19,49,38.0,-33.442,7.634,0.0,2013-04-20 19:49:38
2013,4,20,19,49,39.0,-33.419,7.024,0.0,2013-04-20 19:49:39
2013,4,20,19,49,40.0,-33.396,6.412,0.0,2013-04-20 19:49:40
2013,4,20,19,49,41.0,-33.372,5.798,0.0,2013-04-20 19:49:41
2013,4,20,19,49,42.0,-33.348,5.182,0.0,2013-04-20 19:49:42
2013,4,20,19,49,43.0,-33.324,4.564,0.0,2013-04-20 19:49:43
2013,4,20,19,49,44.0,-33.299,3.944,0.0,2013-04-20 19:49:44
2013,4,20,19,49,45.0,-33.274,3.323,0.0,2013-04-20 19:49:45
2013,4,20,19,49,46.0,-33.248,2.7,0.0,2013-04-20 19:49:46
2013,4,20,19,49,47.0,-33.222,2.076,0.0,2013-04-20 19:49:47
2013,4,20,19,49,48.0,-33.196,1.451,0.0,2013-04-20 19:49:48
2013,4,20,19,49,49.0,-33.169,0.826,0.0,2013-04-20 19:49:49
2013,4,20,19,49,50.0,-33.142,0.199,0.0,2013-04-20 19:49:50
2013,4,20,19,49,51.0,-33.115,-0.428,0.0,2013-04-20 19:49:51
2013,4,20,19,49,52.0,-33.087,-1.055,0.0,2013-04-20 19:49:52
2013,4,20,19,49,53.0,-33.058,-1.682,0.0,2013-04-20 19:49:53
2013,4,20,19,49,54.0,-33.03,-2.31,0.0,2013-04-20 19:49:54
2013,4,20,19,49,55.0,-33.001,-2.937,0.0,2013-04-20 19:49:55
2013,4,20,19,49,56.0,-32.971,-3.564,0.0,2013-04-20 19:49:56
2013,4,20,19,49,57.0,-32.941,-4.19,0.0,2013-04-20 19:49:57
2013,4,20,19,49,58.0,-32.911,-4.816,0.0,2013-04-20 19:49:58
2013,4,20,19,49,59.0,-32.881,-5.441,0.0,2013-04-20 19:49:59
2013,4,20,19,50,0.0,-32.85,-6.065,0.0,2013-04-20 19:50:00
2013,4,20,19,50,1.0,-32.818,-6.688,0.0,2013-04-20 19:50:01
2013,4,20,19,50,2.0,-32.787,-7.309,0.0,2013-04-20 19:50:02
2013,4,20,19,50,3.0,-32.754,-7.929,0.0,2013-04-20 19:50:03
2013,4,20,19,50,4.0,-32.722,-8.547,0.0,2013-04-20 19:50:04
2013,4,20,19,50,5.0,-32.689,-9.164,0.0,2013-04-20 19:50:05
2013,4,20,19,50,6.0,-32.656,-9.778,0.0,2013-04-20 19:50:06
2013,4,20,19,50,7.0,-32.622,-10.391,0.0,2013-04-20 19:50:07
2013,4,20,19,50,8.0,-32.588,-11.001,0.0,2013-04-20 19:50:08
2013,4,20,19,50,9.0,-32.554,-11.609,0.0,2013-04-20 19:50:09
2013,4,20,19,50,10.0,-32.519,-12.214,0.0,2013-04-20 19:50:10
2013,4,20,19,50,11.0,-32.484,-12.816,0.0,2013-04-20 19:50:11
2013,4,20,19,50,12.0,-32.448,-13.416,0.0,2013-04-20 19:50:12
2013,4,20,19,50,13.0,-32.412,-14.013,0.0,2013-04-20 19:50:13
2013,4,20,19,50,14.0,-32.376,-14.607,0.0,2013-04-20 19:50:14
2013,4,20,19,50,15.0,-32.34,-15.197,0.0,2013-04-20 19:50:15
2013,4,20,19,50,16.0,-32.303,-15.784,0.0,2013-04-20 19:50:16
2013,4,20,19,50,17.0,-32.265,-16.368,0.0,2013-04-20 19:50:17
2013,4,20,19,50,18.0,-32.227,-16.948,0.0,2013-04-20 19:50:18
2013,4,20,19,50,19.0,-32.189,-17.525,0.0,2013-04-20 19:50:19
2013,4,20,19,50,20.0,-32.151,-18.098,0.0,2013-04-20 19:50:20
2013,4,20,19,50,21.0,-32.112,-18.667,0.0,2013-04-20 19:50:21
2013,4,20,19,50,22.0,-32.073,-19.232,0.0,2013-04-20 19:50:22
2013,4,20,19,50,23.0,-32.033,-19.793,0.0,2013-04-20 19:50:23
2013,4,20,19,50,24.0,-31.993,-20.35,0.0,2013-04-20 19:50:24
2013,4,20,19,50,25.0,-31.953,-20.903,0.0,2013-04-20 19:50:25
2013,4,20,19,50,26.0,-31.912,-21.451,0.0,2013-04-20 19:50:26
2013,4,20,19,50,27.0,-31.871,-21.996,0.0,2013-04-20 19:50:27
2013,4,20,19,50,28.0,-31.83,-22.535,0.0,2013-04-20 19:50:28
2013,4,20,19,50,29.0,-31.788,-23.071,0.0,2013-04-20 19:50:29
2013,4,20,19,50,30.0,-31.746,-23.602,0.0,2013-04-20 19:50:30
2013,4,20,19,50,31.0,-31.704,-24.128,0.0,2013-04-20 19:50:31
2013,4,20,19,50,32.0,-31.661,-24.65,0.0,2013-04-20 19:50:32
2013,4,20,19,50,33.0,-31.618,-25.167,0.0,2013-04-20 19:50:33
2013,4,20,19,50,34.0,-31.574,-25.68,0.0,2013-04-20 19:50:34
2013,4,20,19,50,35.0,-31.531,-26.187,0.0,2013-04-20 19:50:35
2013,4,20,19,50,36.0,-31.487,-26.69,0.0,2013-04-20 19:50:36
2013,4,20,19,50,37.0,-31.442,-27.189,0.0,2013-04-20 19:50:37
2013,4,20,19,50,38.0,-31.397,-27.682,0.0,2013-04-20 19:50:38
2013,4,20,19,50,39.0,-31.352,-28.171,0.0,2013-04-20 19:50:39
2013,4,20,19,50,40.0,-31.306,-28.655,0.0,2013-04-20 19:50:40
2013,4,20,19,50,41.0,-31.261,-29.133,0.0,2013-04-20 19:50:41
2013,4,20,19,50,42.0,-31.214,-29.608,0.0,2013-04-20 19:50:42
2013,4,20,19,50,43.0,-31.168,-30.077,0.0,2013-04-20 19:50:43
2013,4,20,19,50,44.0,-31.121,-30.541,0.0,2013-04-20 19:50:44
2013,4,20,19,50,45.0,-31.074,-31.001,0.0,2013-04-20 19:50:45
2013,4,20,19,50,46.0,-31.026,-31.455,0.0,2013-04-20 19:50:46
2013,4,20,19,50,47.0,-30.978,-31.905,0.0,2013-04-20 19:50:47
2013,4,20,19,50,48.0,-30.93,-32.35,0.0,2013-04-20 19:50:48
2013,4,20,19,50,49.0,-30.882,-32.79,0.0,2013-04-20 19:50:49
2013,4,20,19,50,50.0,-30.833,-33.226,0.0,2013-04-20 19:50:50
2013,4,20,19,50,51.0,-30.784,-33.656,0.0,2013-04-20 19:50:51
2013,4,20,19,50,52.0,-30.734,-34.082,0.0,2013-04-20 19:50:52
2013,4,20,19,50,53.0,-30.685,-34.503,0.0,2013-04-20 19:50:53
2013,4,20,19,50,54.0,-30.634,-34.919,0.0,2013-04-20 19:50:54
2013,4,20,19,50,55.0,-30.584,-35.33,0.0,2013-04-20 19:50:55
2013,4,20,19,50,56.0,-30.533,-35.737,0.0,2013-04-20 19:50:56
2013,4,20,19,50,57.0,-30.482,-36.139,0.0,2013-04-20 19:50:57
2013,4,20,19,50,58.0,-30.431,-36.536,0.0,2013-04-20 19:50:58
2013,4,20,19,50,59.0,-30.379,-36.929,0.0,2013-04-20 19:50:59
2013,4,20,19,51,0.0,-30.327,-37.317,0.0,2013-04-20 19:51:00
2013,4,20,19,51,1.0,-30.275,-37.701,0.0,2013-04-20 19:51:01
2013,4,20,19,51,2.0,-30.223,-38.08,0.0,2013-04-20 19:51:02
2013,4,20,19,51,3.0,-30.17,-38.454,0.0,2013-04-20 19:51:03
2013,4,20,19,51,4.0,-30.117,-38.824,0.0,2013-04-20 19:51:04
2013,4,20,19,51,5.0,-30.063,-39.19,0.0,2013-04-20 19:51:05
2013,4,20,19,51,6.0,-30.009,-39.551,0.0,2013-04-20 19:51:06
2013,4,20,19,51,7.0,-29.955,-39.908,0.0,2013-04-20 19:51:07
2013,4,20,19,51,8.0,-29.901,-40.26,0.0,2013-04-20 19:51:08
2013,4,20,19,51,9.0,-29.847,-40.609,0.0,2013-04-20 19:51:09
2013,4,20,19,51,10.0,-29.792,-40.953,0.0,2013-04-20 19:51:10
2013,4,20,19,51,11.0,-29.737,-41.292,0.0,2013-04-20 19:51:11
2013,4,20,19,51,12.0,-29.681,-41.628,0.0,2013-04-20 19:51:12
2013,4,20,19,51,13.0,-29.625,-41.959,0.0,2013-04-20 19:51:13
2013,4,20,19,51,14.0,-29.57,-42.287,0.0,2013-04-20 19:51:14
2013,4,20,19,51,15.0,-29.513,-42.61,0.0,2013-04-20 19:51:15
2013,4,20,19,51,16.0,-29.457,-42.93,0.0,2013-04-20 19:51:16
2013,4,20,19,51,17.0,-29.4,-43.245,0.0,2013-04-20 19:51:17
2013,4,20,19,51,18.0,-29.343,-43.556,0.0,2013-04-20 19:51:18
2013,4,20,19,51,19.0,-29.286,-43.864,0.0,2013-04-20 19:51:19
2013,4,20,19,51,20.0,-29.228,-44.168,0.0,2013-04-20 19:51:20
2013,4,20,19,51,21.0,-29.17,-44.468,0.0,2013-04-20 19:51:21
2013,4,20,19,51,22.0,-29.112,-44.764,0.0,2013-04-20 19:51:22
2013,4,20,19,51,22.805,-29.065,-45.0,0.0,2013-04-20 19:51:22
2013,4,20,22,47,34.389,-9.997,45.0,0.0,2013-04-20 22:47:34
2013,4,20,22,47,35.0,-9.98,44.803,0.0,2013-04-20 22:47:35
2013,4,20,22,47,36.0,-9.951,44.478,0.0,2013-04-20 22:47:36
2013,4,20,22,47,37.0,-9.922,44.147,0.0,2013-04-20 22:47:37
2013,4,20,22,47,38.0,-9.892,43.812,0.0,2013-04-20 22:47:38
2013,4,20,22,47,39.0,-9.863,43.471,0.0,2013-04-20 22:47:39
2013,4,20,22,47,40.0,-9.833,43.125,0.0,2013-04-20 22:47:40
2013,4,20,22,47,41.0,-9.803,42.775,0.0,2013-04-20 22:47:41
2013,4,20,22,47,42.0,-9.773,42.419,0.0,2013-04-20 22:47:42
2013,4,20,22,47,43.0,-9.743,42.057,0.0,2013-04-20 22:47:43
2013,4,20,22,47,44.0,-9.713,41.691,0.0,2013-04-20 22:47:44
2013,4,20,22,47,45.0,-9.682,41.318,0.0,2013-04-20 22:47:45
2013,4,20,22,47,46.0,-9.651,40.941,0.0,2013-04-20 22:47:46
2013,4,20,22,47,47.0,-9.62,40.558,0.0,2013-04-20 22:47:47
2013,4,20,22,47,48.0,-9.589,40.169,0.0,2013-04-20 22:47:48
2013,4,20,22,47,49.0,-9.557,39.774,0.0,2013-04-20 22:47:49
2013,4,20,22,47,50.0,-9.526,39.373,0.0,2013-04-20 22:47:50
2013,4,20,22,47,51.0,-9.494,38.967,0.0,2013-04-20 22:47:51
2013,4,20,22,47,52.0,-9.462,38.555,0.0,2013-04-20 22:47:52
2013,4,20,22,47,53.0,-9.43,38.136,0.0,2013-04-20 22:47:53
2013,4,20,22,47,54.0,-9.398,37.712,0.0,2013-04-20 22:47:54
2013,4,20,22,47,55.0,-9.365,37.282,0.0,2013-04-20 22:47:55
2013,4,20,22,47,56.0,-9.332,36.845,0.0,2013-04-20 22:47:56
2013,4,20,22,47,57.0,-9.299,36.402,0.0,2013-04-20 22:47:57
2013,4,20,22,47,58.0,-9.266,35.952,0.0,2013-04-20 22:47:58
2013,4,20,22,47,59.0,-9.233,35.497,0.0,2013-04-20 22:47:59
2013,4,20,22,48,0.0,-9.199,35.034,0.0,2013-04-20 22:48:00
2013,4,20,22,48,1.0,-9.166,34.566,0.0,2013-04-20 22:48:01
2013,4,20,22,48,2.0,-9.132,34.09,0.0,2013-04-20 22:48:02
2013,4,20,22,48,3.0,-9.098,33.608,0.0,2013-04-20 22:48:03
2013,4,20,22,48,4.0,-9.064,33.12,0.0,2013-04-20 22:48:04
2013,4,20,22,48,5.0,-9.029,32.624,0.0,2013-04-20 22:48:05
2013,4,20,22,48,6.0,-8.995,32.122,0.0,2013-04-20 22:48:06
2013,4,20,22,48,7.0,-8.96,31.613,0.0,2013-04-20 22:48:07
2013,4,20,22,48,8.0,-8.925,31.098,0.0,2013-04-20 22:48:08
2013,4,20,22,48,9.0,-8.89,30.575,0.0,2013-04-20 22:48:09
2013,4,20,22,48,10.0,-8.855,30.046,0.0,2013-04-20 22:48:10
2013,4,20,22,48,11.0,-8.819,29.51,0.0,2013-04-20 22:48:11
2013,4,20,22,48,12.0,-8.783,28.967,0.0,2013-04-20 22:48:12
2013,4,20,22,48,13.0,-8.748,28.416,0.0,2013-04-20 22:48:13
2013,4,20,22,48,14.0,-8.712,27.859,0.0,2013-04-20 22:48:14
2013,4,20,22,48,15.0,-8.676,27.296,0.0,2013-04-20 22:48:15
2013,4,20,22,48,16.0,-8.639,26.725,0.0,2013-04-20 22:48:16
2013,4,20,22,48,17.0,-8.603,26.147,0.0,2013-04-20 22:48:17
2013,4,20,22,48,18.0,-8.566,25.562,0.0,2013-04-20 22:48:18
2013,4,20,22,48,19.0,-8.529,24.971,0.0,2013-04-20 22:48:19
2013,4,20,22,48,20.0,-8.492,24.373,0.0,2013-04-20 22:48:20
2013,4,20,22,48,21.0,-8.455,23.768,0.0,2013-04-20 22:48:21
2013,4,20,22,48,22.0,-8.418,23.156,0.0,2013-04-20 22:48:22
2013,4,20,22,48,23.0,-8.381,22.537,0.0,2013-04-20 22:48:23
2013,4,20,22,48,24.0,-8.343,21.912,0.0,2013-04-20 22:48:24
2013,4,20,22,48,25.0,-8.305,21.281,0.0,2013-04-20 22:48:25
2013,4,20,22,48,26.0,-8.267,20.643,0.0,2013-04-20 22:48:26
2013,4,20,22,48,27.0,-8.229,19.998,0.0,2013-04-20 22:48:27
2013,4,20,22,48,28.0,-8.191,19.348,0.0,2013-04-20 22:48:28
2013,4,20,22,48,29.0,-8.153,18.691,0.0,2013-04-20 22:48:29
2013,4,20,22,48,30.0,-8.114,18.028,0.0,2013-04-20 22:48:30
2013,4,20,22,48,31.0,-8.076,17.359,0.0,2013-04-20 22:48:31
2013,4,20,22,48,32.0,-8.037,16.685,0.0,2013-04-20 22:48:32
2013,4,20,22,48,33.0,-7.998,16.005,0.0,2013-04-20 22:48:33
2013,4,20,22,48,34.0,-7.959,15.319,0.0,2013-04-20 22:48:34
2013,4,20,22,48,35.0,-7.92,14.628,0.0,2013-04-20 22:48:35
2013,4,20,22,48,36.0,-7.88,13.932,0.0,2013-04-20 22:48:36
2013,4,20,22,48,37.0,-7.841,13.231,0.0,2013-04-20 22:48:37
2013,4,20,22,48,38.0,-7.801,12.525,0.0,2013-04-20 22:48:38
2013,4,20,22,48,39.0,-7.761,11.815,0.0,2013-04-20 22:48:39
2013,4,20,22,48,40.0,-7.721,11.1,0.0,2013-04-20 22:48:40
2013,4,20,22,48,41.0,-7.681,10.381,0.0,2013-04-20 22:48:41
2013,4,20,22,48,42.0,-7.641,9.658,0.0,2013-04-20 22:48:42
2013,4,20,22,48,43.0,-7.601,8.932,0.0,2013-04-20 22:48:43
2013,4,20,22,48,44.0,-7.56,8.202,0.0,2013-04-20 22:48:44
2013,4,20,22,48,45.0,-7.52,7.469,0.0,2013-04-20 22:48:45
2013,4,20,22,48,46.0,-7.479,6.733,0.0,2013-04-20 22:48:46
